,Image,Label
5019,"[[ 46 255  61 ...   0   0   0]
 [ 42 255  58 ...   0   0   0]
 [ 40 251  53 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  5   0   0 ...   0   0   5]
 [  1   0   0 ...   0   0   1]]",Pneumonia
5020,"[[  0   0   0 ...  76 249   1]
 [  0   0   0 ... 254 253  11]
 [  0   0   0 ...   0   3   1]
 ...
 [  6   0   8 ...   0   0   2]
 [  5   0   2 ...   0   0   5]
 [  9   5   7 ...   0   0   0]]",Pneumonia
5021,"[[10  2 21 ... 25 33 89]
 [ 4 26 37 ... 27 38 83]
 [27 38 45 ... 25 38 75]
 ...
 [31 32 30 ... 19 19 16]
 [30 31 30 ... 20 18 15]
 [30 31 31 ... 20 18 15]]",Pneumonia
5022,"[[38 46 52 ... 44 38 33]
 [38 48 50 ... 45 40 38]
 [36 44 50 ... 46 45 38]
 ...
 [32 32 30 ... 29 29 29]
 [32 32 30 ... 29 29 29]
 [32 32 30 ... 29 29 29]]",Pneumonia
5023,"[[26 25 24 ... 22 22 31]
 [26 23 23 ... 23 24 32]
 [25 25 24 ... 26 22 33]
 ...
 [23 23 24 ... 25 23 31]
 [22 25 23 ... 30 21 34]
 [27 25 23 ... 31 25 30]]",Pneumonia
5024,"[[ 45  46  50 ... 191 201 208]
 [ 44  45  48 ... 184 199 200]
 [ 44  45  46 ... 195 196 197]
 ...
 [ 26  24  21 ... 114 136 113]
 [ 26  25  20 ... 121 144 131]
 [ 26  23  19 ... 112  89 145]]",Pneumonia
5025,"[[22 26 30 ... 47 48 44]
 [21 29 29 ... 52 47 40]
 [20 26 31 ... 49 44 38]
 ...
 [ 5  0  0 ...  0  0  5]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Pneumonia
5026,"[[35 35 35 ... 23 24 22]
 [33 35 35 ... 26 24 22]
 [31 35 37 ... 29 25 21]
 ...
 [30 30 29 ... 31 31 31]
 [30 30 30 ... 31 31 31]
 [30 30 30 ... 31 31 31]]",Pneumonia
5027,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Pneumonia
5028,"[[ 40  46  47 ...  36  24  18]
 [ 40  45  47 ...  35  24  17]
 [ 39  43  45 ...  34  23  15]
 ...
 [ 76  94 120 ...  20   3   0]
 [ 77  97 120 ...  21   4   1]
 [ 77 100 119 ...  21   4   1]]",Pneumonia
5029,"[[  6   7   7 ...   0   0   0]
 [  8   8   9 ...   0   0   0]
 [ 11  11  11 ...   0   0   0]
 ...
 [  0   0   0 ...  84 253   0]
 [  0   0   0 ...  12   1   0]
 [  0   0   0 ...   0   0   0]]",Pneumonia
5030,"[[37 47 51 ... 45 43 51]
 [38 46 50 ... 44 43 57]
 [37 44 51 ... 51 50 65]
 ...
 [28 25 12 ... 27 30 31]
 [33 45 12 ... 27 30 31]
 [60 58 13 ... 29 31 30]]",Pneumonia
5031,"[[58 59 59 ... 19 19 22]
 [59 57 59 ... 15 16 19]
 [56 55 57 ... 26 19 13]
 ...
 [28 28 30 ... 28 26 26]
 [27 28 28 ... 26 26 27]
 [27 28 27 ... 26 26 26]]",Pneumonia
5032,"[[  0   0   0 ...  74 175   6]
 [  0   0   0 ... 252   3   9]
 [  0   0   0 ...   9  11  10]
 ...
 [  7   1   2 ...   0   0   0]
 [  1  26   1 ...   0   0   0]
 [  1  15  60 ...   0   0   5]]",Pneumonia
5033,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Pneumonia
5034,"[[ 15  12  11 ...  90  77  82]
 [ 11  11  19 ...  87 103 102]
 [ 11  28  35 ... 111 100 103]
 ...
 [ 32  32  32 ...  28  30  29]
 [ 32  31  31 ...  28  30  30]
 [ 32  33  33 ...  28  30  28]]",Pneumonia
5035,"[[13 15 17 ... 18  1  0]
 [13 16 17 ... 19  9  0]
 [13 16 19 ... 22 19  1]
 ...
 [ 6  6  5 ...  7  7  7]
 [ 6  6  5 ...  8  7  8]
 [ 6  6  5 ...  8  7  8]]",Pneumonia
5036,"[[60 81 92 ... 43 37 41]
 [85 73 83 ... 45 43 41]
 [77 67 79 ... 59 54 51]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Pneumonia
5037,"[[121 108 107 ...  29  28  10]
 [121 116  97 ...  19  25   9]
 [114 107 111 ...  26  26  16]
 ...
 [ 16  12   7 ...   8   9   9]
 [ 15  13   9 ...   8   9   9]
 [ 14  11  11 ...   8   9   9]]",Pneumonia
5038,"[[ 46  44  10 ... 100 123 128]
 [ 54  34   6 ... 116 125 129]
 [ 43  17  18 ...  86 104 127]
 ...
 [ 27  27  26 ...  14  15  15]
 [ 27  26  26 ...  14  14  14]
 [ 27  26  26 ...  14  14  14]]",Pneumonia
5039,"[[ 50  50  66 ...  25  27  31]
 [ 44  42  47 ...  20  22  25]
 [ 38  42  44 ...  15  16  16]
 ...
 [ 24  24  24 ... 121 118 126]
 [ 24  24  24 ... 125 114 133]
 [ 24  24  24 ... 125 115 131]]",Pneumonia
5040,"[[ 74  79  82 ... 142 162 171]
 [ 73  77  77 ... 139 148 132]
 [ 76  76  80 ... 149 141 129]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Pneumonia
5041,"[[ 6  6  6 ...  9  2  0]
 [ 6  6  6 ...  9 11  1]
 [ 6  6  6 ... 11 12  4]
 ...
 [ 9  7  8 ... 20 16  4]
 [ 9  7  8 ... 18 20  7]
 [ 9  8  8 ... 19 19 18]]",Pneumonia
5042,"[[33 35 37 ... 21 18 12]
 [33 36 37 ... 21 18 10]
 [34 38 39 ... 20 16  8]
 ...
 [40 49 56 ... 17 17 14]
 [41 54 57 ... 18 17 15]
 [42 51 61 ... 15 16 15]]",Pneumonia
5043,"[[ 37  46  51 ...   7   4   0]
 [ 42  43  53 ...   6   3   0]
 [ 43  41  47 ...   6   3   0]
 ...
 [  0   0   0 ...   6 246   0]
 [  0   0   0 ...   4   0   0]
 [  0   0   0 ...   0   0   0]]",Pneumonia
5044,"[[25 25 25 ... 12 11 11]
 [24 25 24 ...  9 12 11]
 [24 23 22 ...  7 10  8]
 ...
 [33 33 32 ... 36 36 36]
 [33 33 32 ... 36 36 36]
 [33 33 32 ... 37 37 37]]",Pneumonia
5045,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Pneumonia
5046,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Pneumonia
5047,"[[  0   0  12 ... 158 141 132]
 [  0   1  18 ... 174 165 143]
 [  0   2  17 ... 134 164 151]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Pneumonia
5048,"[[  0 253   0 ...   0   0   0]
 [  0 253   0 ...   0   0   0]
 [  0 250   1 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Pneumonia
5049,"[[  4   5   4 ...  11 191   5]
 [  5   4   4 ... 211   2   6]
 [  5   4   4 ...   3  11   3]
 ...
 [ 46  97  77 ...   5   6   5]
 [ 55 168 126 ...   5   6   5]
 [  6  21  55 ...   5   5   6]]",Pneumonia
5050,"[[ 4  3  2 ...  6  6  7]
 [ 2  2  1 ...  6  6  7]
 [ 1  4 26 ...  6  6  7]
 ...
 [ 5  1  3 ...  7  9  9]
 [ 5  1 11 ...  7  9  9]
 [ 4  1 20 ...  7  9  9]]",Pneumonia
5051,"[[127 126 120 ...  10  85  91]
 [112 110 120 ... 247  83  83]
 [115 109 100 ...  51  87  84]
 ...
 [  1   0   0 ...   0   0   0]
 [  1  64   1 ...   0   0   0]
 [  3  16   2 ...   0   0   0]]",Pneumonia
5052,"[[27 38 38 ... 33 40 35]
 [26 43 43 ... 39 42 37]
 [17 41 41 ... 42 46 40]
 ...
 [ 0 12 13 ...  0  0  0]
 [ 0 10 16 ...  0  0  0]
 [ 8 10 18 ...  0  0  4]]",Pneumonia
5053,"[[43 42 50 ... 44 43 40]
 [61 64 75 ... 49 45 36]
 [73 72 74 ... 49 41 38]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Pneumonia
5054,"[[ 0  0  0 ... 59 52 51]
 [ 0  0  0 ... 53 51 48]
 [ 0  0  0 ... 58 57 65]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Pneumonia
5055,"[[ 0  0  2 ... 67 65 53]
 [ 0  0  1 ... 74 62 56]
 [ 0  0  0 ... 70 63 59]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Pneumonia
5056,"[[ 9  6 33 ... 37 28 21]
 [ 4 29 41 ... 37 28 21]
 [19 37 41 ... 40 35 24]
 ...
 [42 19 22 ... 25 24 25]
 [25 22 24 ... 24 24 25]
 [22 24 24 ... 24 24 25]]",Pneumonia
5057,"[[13 14 13 ... 13 11 11]
 [11 11 11 ... 16 12 18]
 [10 11 14 ... 18 12 26]
 ...
 [28 18 17 ... 30 30 33]
 [18 18 16 ... 37 30 31]
 [19 18 16 ... 33 31 30]]",Pneumonia
5058,"[[25 23 23 ... 64 64 65]
 [34 33 32 ... 70 61 67]
 [37 40 42 ... 76 66 70]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Pneumonia
5059,"[[ 1  2  3 ...  1 10  0]
 [ 1  2  3 ...  9  6  2]
 [ 2  3  6 ...  8  6  5]
 ...
 [ 6  0  0 ...  0  0  6]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Pneumonia
5060,"[[78 20 26 ...  7  6  7]
 [79 22 27 ...  4  4 10]
 [46 28 27 ...  2  3  9]
 ...
 [21 21 21 ... 11 13 14]
 [21 21 21 ... 16  7 12]
 [22 21 20 ... 15  6  9]]",Pneumonia
5061,"[[ 36  35  40 ... 242 182  45]
 [ 42  48  45 ... 123 129 130]
 [ 47  56  54 ... 143 136 126]
 ...
 [  6   7   6 ...  24   9   0]
 [  0   0   0 ...  26   8   0]
 [  8 133   5 ...  28   9  12]]",Pneumonia
5062,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Pneumonia
5063,"[[58 67 70 ... 56 49 53]
 [61 63 78 ... 53 52 49]
 [62 67 79 ... 55 55 51]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Pneumonia
5064,"[[ 57  54  51 ... 135 144 141]
 [ 63  56  56 ... 136 137 128]
 [ 60  57  57 ... 134 125 134]
 ...
 [ 36  40  48 ...  48  39  16]
 [ 35  38  46 ...  49  42  20]
 [ 36  39  46 ...  49  42  21]]",Pneumonia
5065,"[[35 41 44 ... 23 27  7]
 [42 44 42 ... 22 27  7]
 [42 41 42 ... 21 27  9]
 ...
 [25 24 24 ... 32 33 32]
 [16 24 24 ... 33 33 33]
 [26 24 24 ... 33 33 24]]",Pneumonia
5066,"[[ 5  6  1 ...  0  0  0]
 [ 2  7 20 ...  0  0  0]
 [ 7 24 29 ...  0  0  0]
 ...
 [ 0  0  0 ... 11  0  0]
 [ 0  0  0 ... 11  0  0]
 [ 0  0  0 ... 11  0  0]]",Pneumonia
5067,"[[  5 253  11 ...  15  11   7]
 [  5 250  13 ...  15  10   7]
 [  5 251  13 ...  15  10   6]
 ...
 [  1   0   0 ...   0   0   1]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Pneumonia
5068,"[[ 48  53  56 ...  59  64  56]
 [ 65  73  72 ...  59  61  61]
 [111 116 114 ...  64  66  63]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Pneumonia
5069,"[[158 157 139 ... 120 119 116]
 [151 151 122 ... 119 116 115]
 [156 154 135 ... 119 117 113]
 ...
 [100 103 106 ...  35  35   3]
 [103 106 108 ...  35  36   4]
 [ 98 104 107 ...  40  37   7]]",Pneumonia
5070,"[[  0 254   0 ...  82  85  80]
 [  0 254   0 ...  88  84  90]
 [  0 255   0 ...  85  80  80]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Pneumonia
5071,"[[ 0  0  0 ... 10  3  5]
 [ 0  0  0 ...  2  4  0]
 [ 0  0  4 ...  0  0  0]
 ...
 [12 15  7 ...  6  5  4]
 [12 13  9 ... 10  7  7]
 [10 13 16 ...  6  8  5]]",Pneumonia
5072,"[[70 71 71 ... 60 58 59]
 [72 71 71 ... 65 62 59]
 [69 70 76 ... 64 64 63]
 ...
 [11 43 47 ... 19 19 19]
 [ 3 42 47 ... 19 19 16]
 [10 44 47 ... 19 19 20]]",Pneumonia
5073,"[[30 33 35 ... 44 41 41]
 [33 35 36 ... 45 41 42]
 [32 34 36 ... 46 43 42]
 ...
 [ 1 25 35 ...  1  2  4]
 [ 1 28 33 ...  0  3  3]
 [ 0 29 35 ...  1  3  3]]",Pneumonia
5074,"[[ 45  43  70 ...  33  28  22]
 [ 43  38  65 ...  37  30  23]
 [ 38  50 104 ...  33  30  25]
 ...
 [ 22  22  21 ...  12  13  13]
 [ 22  21  21 ...  13  13  13]
 [ 22  21  21 ...  13  13  13]]",Pneumonia
5075,"[[  0   0   0 ... 106 128 132]
 [  0   0   0 ... 137 134 132]
 [  0   0   0 ... 135 133 140]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Pneumonia
5076,"[[ 18  17  14 ...  50  52  55]
 [ 12   4  35 ...  47  49  52]
 [ 25  42  38 ...  46  48  51]
 ...
 [129 156 162 ...  53  58  65]
 [128 150 158 ...  54  59  65]
 [131 150 156 ...  54  58  74]]",Pneumonia
5077,"[[ 0  3  9 ...  0  0  0]
 [ 0  8 11 ...  0  0  0]
 [ 5  9 14 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Pneumonia
5078,"[[64 72 82 ... 28 32 16]
 [65 73 82 ... 32 30 23]
 [64 78 83 ... 37 28 27]
 ...
 [14 14 12 ... 13 15 19]
 [14 14 12 ... 14 16 19]
 [14 14 12 ... 14 16 19]]",Pneumonia
5079,"[[0 0 0 ... 9 3 4]
 [0 0 0 ... 3 3 3]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [7 0 0 ... 0 0 7]
 [1 0 0 ... 0 0 1]]",Pneumonia
5080,"[[19 18 20 ... 24 21 19]
 [16 18 23 ... 26 22 18]
 [15 15 30 ... 22 22 20]
 ...
 [15 15 15 ...  6  9  6]
 [15 15 15 ...  6  8  7]
 [15 15 15 ...  7  8  8]]",Pneumonia
5081,"[[ 30  29  29 ... 172 188 187]
 [ 29  42  51 ...  22  15   9]
 [ 45  56  56 ...  70  69  63]
 ...
 [ 25  38  44 ...  17  27  47]
 [  1  40  45 ...  16  27   1]
 [ 29  37  48 ...  18  27  49]]",Pneumonia
5082,"[[108 108 110 ...  50  49  51]
 [115 111 111 ...  51  50  57]
 [112 116 110 ...  51  51  56]
 ...
 [ 17  21  13 ...  33  33  35]
 [ 18  20  13 ...  31  33  36]
 [ 19  19  12 ...  31  33  36]]",Pneumonia
5083,"[[ 11  11  11 ...  98 148 179]
 [ 11  11  11 ...  73 188 157]
 [ 11  11  10 ...  31 141 173]
 ...
 [ 69   2   5 ... 128   7  13]
 [ 89   1   3 ...   4   9  12]
 [ 66   4   3 ...   1   9   7]]",Pneumonia
5084,"[[47 50 53 ...  1  1  1]
 [50 53 52 ...  1  1  1]
 [47 52 51 ...  1  1  1]
 ...
 [ 1  1  1 ...  1  1  1]
 [ 6  1  1 ...  1  1  6]
 [ 1  1  1 ...  1  1  1]]",Pneumonia
5085,"[[159 154 146 ... 168 170 169]
 [175 156 139 ... 139 136 140]
 [163 141 136 ... 113 113 121]
 ...
 [ 30  32  24 ...  32  31  30]
 [ 32  30  25 ...  30  29  29]
 [ 32  28  25 ...  29  33  29]]",Pneumonia
5086,"[[0 0 1 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Pneumonia
5087,"[[25 39 45 ... 12 12 11]
 [37 45 44 ... 10 10  8]
 [39 43 45 ...  8  5  3]
 ...
 [24 36 47 ... 25 25 25]
 [25 34 47 ... 24 24 25]
 [25 35 50 ... 25 25 25]]",Pneumonia
5088,"[[70 70 69 ... 46 46 48]
 [64 64 62 ... 50 46 41]
 [65 67 66 ... 39 39 30]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Pneumonia
5089,"[[  4   7   9 ... 123 122 128]
 [  4   7  13 ... 131 125 127]
 [  4   6  13 ... 134 124 129]
 ...
 [  0   0   0 ...   0   0   1]
 [  0   0   0 ...   0   0   1]
 [  0   0   0 ...   0   0   1]]",Pneumonia
5090,"[[45 47 49 ... 54 52 55]
 [43 47 49 ... 56 53 54]
 [44 48 51 ... 55 53 51]
 ...
 [19 20 20 ...  8 10 12]
 [20 19 19 ...  8  9 12]
 [20 19 19 ...  7  9 10]]",Pneumonia
5091,"[[22 22 22 ... 21 20 75]
 [22 22 22 ... 16 19 61]
 [21 21 21 ... 20 23 22]
 ...
 [21 22 20 ... 21 21 21]
 [22 21 20 ... 21 21 22]
 [22 21 20 ... 21 21 20]]",Pneumonia
5092,"[[43 45 43 ... 10 11 11]
 [41 42 44 ...  7  9  9]
 [39 40 46 ...  7  6  6]
 ...
 [20 47 54 ... 26 26 26]
 [24 41 57 ... 26 26 27]
 [28 43 62 ... 26 26 27]]",Pneumonia
5093,"[[ 30  29  31 ... 106 104 101]
 [ 30  30  29 ... 104 112 122]
 [ 30  30  30 ... 118 112 115]
 ...
 [  3   2   0 ... 110 120  55]
 [  4   2   0 ...  98 121  57]
 [  3   2   0 ...  98 112  56]]",Pneumonia
5094,"[[37 45 45 ... 16 13 10]
 [33 39 48 ... 15 11  9]
 [33 40 46 ... 15 13 10]
 ...
 [ 9 17 30 ... 61 49 29]
 [ 8 16 27 ... 64 46 28]
 [ 8 15 25 ... 62 48 27]]",Pneumonia
5095,"[[147 152  70 ...  33  30  27]
 [135 109  51 ...  37  33  30]
 [115  96  39 ...  39  36  31]
 ...
 [ 11  10   8 ...  12  12  13]
 [ 11  11   9 ...  12  11  12]
 [ 11  11   9 ...  12  11  12]]",Pneumonia
5096,"[[ 31 255  42 ...   7   5   5]
 [ 29 255  39 ...   2   5   5]
 [ 33 254  41 ...   4   5   4]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Pneumonia
5097,"[[112  38  44 ...  41  38  33]
 [101  41  37 ...  39  37  33]
 [ 58  47  36 ...  35  36  34]
 ...
 [ 30  22  47 ...  31  31  31]
 [ 30  17  50 ...  30  31  31]
 [ 29  27  51 ...  30  31  31]]",Pneumonia
5098,"[[45 52 56 ... 72 66 73]
 [48 53 57 ... 73 69 69]
 [48 54 60 ... 75 70 68]
 ...
 [25 23 23 ... 25 25 26]
 [24 24 23 ... 25 26 26]
 [23 24 23 ... 25 26 26]]",Pneumonia
5099,"[[ 0  0  6 ... 32 31 27]
 [ 1  2 19 ... 34 33 28]
 [ 0 13 21 ... 36 32 29]
 ...
 [10  9  9 ...  9  9 12]
 [ 5  9  9 ...  9  9  7]
 [ 9  9  9 ...  9  9  9]]",Pneumonia
5100,"[[ 25  25  24 ... 197 198 201]
 [ 25  25  25 ... 197 198 201]
 [ 24  24  24 ... 201 198 201]
 ...
 [ 18  17  17 ...  13  13  16]
 [ 14  18  17 ...  13  15   9]
 [ 19  17  17 ...  13  14  14]]",Pneumonia
5101,"[[ 66  81  77 ...  80  97 112]
 [ 79  79  83 ...  81  96 114]
 [ 76  83  82 ...  83  93 115]
 ...
 [ 58  73  38 ...  17  17  17]
 [ 82  60  40 ...  17  17   8]
 [ 95  70  65 ...  17  17  21]]",Pneumonia
5102,"[[114 119 124 ... 107 100  96]
 [117 122 125 ... 112 111 102]
 [122 126 130 ... 115 113 108]
 ...
 [ 37  37  37 ...  44  46  48]
 [ 37  37  37 ...  46  45  49]
 [ 37  37  37 ...  46  47  51]]",Pneumonia
5103,"[[ 25 184 191 ...  29  17   1]
 [ 26 173 192 ...  22   1   0]
 [ 28 150 178 ...  20   0   0]
 ...
 [ 14  18  16 ...  20  24  40]
 [ 18  17  17 ...   5  12  47]
 [ 18  17  17 ...  11   3  28]]",Pneumonia
5104,"[[ 54  51  48 ... 205 196 211]
 [ 52  69  60 ... 201 205 215]
 [ 52  65  60 ... 211 206 211]
 ...
 [ 11  10  45 ...  12  15  16]
 [ 11  10  47 ...  11  15  15]
 [ 12   7  48 ...  13  15  15]]",Pneumonia
5105,"[[  9  22  28 ...  46  75  90]
 [ 21  35  35 ...  52  90  98]
 [ 31  39  37 ...  86 106  89]
 ...
 [ 13  13  13 ...  16  18  21]
 [ 13  13  13 ...  16  20  20]
 [ 13  13  13 ...  17  21  20]]",Pneumonia
5106,"[[22 26 44 ...  0  0  0]
 [21 27 44 ...  0  0  0]
 [22 27 43 ...  0  0  0]
 ...
 [36 34 34 ...  0  0  0]
 [36 33 34 ...  0  0  0]
 [36 33 33 ...  0  0  0]]",Pneumonia
5107,"[[ 0  0  6 ...  0  0  0]
 [ 0  5 12 ...  0  0  0]
 [ 6 10 13 ...  0  0  0]
 ...
 [ 4  4  4 ...  7  7  7]
 [ 4  4  4 ...  7  7  7]
 [ 4  4  4 ...  7  8  8]]",Pneumonia
5108,"[[65 78 74 ... 26 25 23]
 [36 48 71 ... 26 24 23]
 [33 35 44 ... 26 22 22]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Pneumonia
5109,"[[  0   0   0 ... 144 194 136]
 [  0   0   3 ... 205 142 135]
 [  0   0   1 ... 162 157  42]
 ...
 [ 40  57  57 ...   0   0   0]
 [ 45  58  61 ...   0   0   0]
 [ 38  60  66 ...   0   0   0]]",Pneumonia
5110,"[[148 132 125 ... 120 116 108]
 [119 146 142 ... 113 116 109]
 [ 77  86 134 ... 123 116 110]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Pneumonia
5111,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Pneumonia
5112,"[[ 0  3  4 ...  5  2  9]
 [ 0  3  4 ... 25 15  8]
 [ 0  2  4 ... 21 12 12]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Pneumonia
5113,"[[14 18 25 ...  7 33 73]
 [20 27 25 ...  0 32 74]
 [21 15 26 ...  3 32 77]
 ...
 [12  8 12 ...  2  0 18]
 [ 9  4  7 ...  9  0 15]
 [ 8  4  5 ... 20  0 14]]",Pneumonia
5114,"[[45 51 59 ... 56 50 47]
 [44 56 60 ... 54 52 47]
 [46 57 63 ... 55 53 45]
 ...
 [15 31 39 ... 10 10 10]
 [16 33 42 ...  9 10 10]
 [16 30 39 ...  9 10 10]]",Pneumonia
5115,"[[50 51 49 ... 24 23 22]
 [50 51 51 ... 24 23 24]
 [51 51 50 ... 25 25 24]
 ...
 [83 83 83 ... 95 96 96]
 [84 81 84 ... 96 96 96]
 [84 83 82 ... 97 96 96]]",Pneumonia
5116,"[[79 51 45 ... 84 83 77]
 [67 44 45 ... 85 81 77]
 [54 47 46 ... 84 79 76]
 ...
 [12  9  8 ... 35 11 14]
 [12  8 14 ... 31 12 14]
 [10  7 29 ... 22 12 15]]",Pneumonia
5117,"[[ 38  40  40 ... 118 130 132]
 [ 38  37  41 ...  95 119 117]
 [ 42  40  39 ...  32  26  22]
 ...
 [  3  34  38 ...  21  21  21]
 [  6  33  39 ...  22  22  22]
 [  9  33  38 ...  20  20  22]]",Pneumonia
5118,"[[33 37 41 ... 47 45 46]
 [37 50 52 ... 45 47 48]
 [46 54 56 ... 47 49 50]
 ...
 [22 43 52 ... 15 15 18]
 [22 43 52 ... 15 15 18]
 [23 43 57 ... 14 17 18]]",Pneumonia
5119,"[[39 41 51 ... 44 65 76]
 [40 44 61 ... 63 70 72]
 [47 53 55 ... 74 62 67]
 ...
 [27 26 26 ...  5 15 15]
 [27 27 26 ... 18 16 15]
 [27 27 26 ... 29 16 15]]",Pneumonia
5120,"[[ 86 250  92 ...  39  42  36]
 [ 97 252  99 ...  47  38  33]
 [115 253 122 ...  41  40  28]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Pneumonia
5121,"[[121 122 129 ... 109 111 111]
 [122 124 130 ... 115 118 116]
 [122 128 132 ... 116 119 118]
 ...
 [207 212 149 ...  15  24  24]
 [210 217 156 ...  18  24  24]
 [212 213 162 ...  16  24  24]]",Pneumonia
5122,"[[ 25 253  29 ...  50  67  55]
 [ 22 254  33 ...  62  59  67]
 [ 26 255  31 ...  66  73  75]
 ...
 [  1   0   0 ...   0   0   1]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Pneumonia
5123,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 1 0]
 [0 0 0 ... 1 1 0]
 [0 0 0 ... 1 1 0]]",Pneumonia
5124,"[[ 79  88 109 ...  57  79 155]
 [ 79  88 113 ... 145 154 159]
 [ 78  93 114 ... 141 147 145]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Pneumonia
5125,"[[40 48 54 ... 17 18 19]
 [51 52 61 ... 17 16 16]
 [50 53 59 ... 15 14 18]
 ...
 [25 15 16 ... 29 33 40]
 [19 17 15 ... 29 32 30]
 [15 16 15 ... 31 32 37]]",Pneumonia
